"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202106","CABA","Comuna 12",2,52,47,164900,"USD","RETASADO!!! U$S 164.900 - 2 amb - Villa Urquiza - Juramento 4200 (NaG)","Departamento","Venta",-34.5723399054,-58.474081473
"202106","GBA","Vicente López",2,41,41,129000,"USD","Venta con renta depto dos ambientes en Olivos.","Departamento","Venta",-34.50359,-58.481126
"202106","GBA","Vicente López",2,60,60,245000,"USD","Departamento - Vicente López","Departamento","Venta",-34.5208804,-58.4769388
"202106","GBA","Lomas de Zamora",2,52,39,94900,"USD","DEPTO 2 AMBIENTES CON COCHERA ACEPTA PERMUTA","Departamento","Venta",-34.74011,-58.391218
"202106","GBA","Tres de Febrero",2,37,33,70000,"USD","Venta , departamento 2 ambientes","Departamento","Venta",-34.6001119,-58.5591808
"202106","GBA","Tres de Febrero",2,39,37,63000,"USD","DEPARTAMENTO 2 AMBIENTES CON BALCON","Departamento","Venta",-34.642176,-58.538851
"202106","CABA","Comuna 7",2,41,41,69900,"USD","VENTA PH 2 AMB MUY LUMINOSO  - PARQUE CHACABUCO","Departamento","Venta",-34.6347007,-58.4318577
"202106","CABA","Comuna 7",2,54,47,120000,"USD","Depto en venta 2 amb. P. Chacabuco balcón parrilla","Departamento","Venta",-34.6395113,-58.4335317
"202106","CABA","Comuna 7",2,54,47,145000,"USD","Depto 2 amb. P. Chacabuco cochera balcón parrilla","Departamento","Venta",-34.6395113,-58.4335317
"202106","CABA","Comuna 11",2,83,48,210000,"USD","VENTA LOFT 2 AMB C/TERRAZA Y PARRILLA EN VILLA DEL PARQUE","Departamento","Venta",-34.6085654,-58.499458
"202106","CABA","Comuna 15",2,49,44,96500,"USD","SE OFRECE FINANCIACION CON HIPOTECA PRIVADA // VENTA Dto. 2 amb.c/balcón al frente","Departamento","Venta",-34.5991875169,-58.4828183159
"202106","CABA","Comuna 11",2,43,40,78000,"USD","Departamento 2 Amb Al Frente con Balcón en Villa del Parque","Departamento","Venta",-34.5994043,-58.4880239
"202106","CABA","Comuna 9",2,51,51,58000,"USD","Venta departamento 2 ambientes en Mataderos","Departamento","Venta",-34.6563507,-58.4757663
"202106","CABA","Comuna 11",2,43,40,82000,"USD","Departamento 2 Amb con Balcón al Frente","Departamento","Venta",-34.6085458,-58.464504
"202106","CABA","Comuna 3",3,71,59,109900,"USD","VENTA PH 3 AMB CON PATIO - BOEDO","PH","Venta",-34.625127,-58.412401
"202106","GBA","Moreno",3,60,43,80000,"USD","PH 3 Ambientes Venta Paso del Rey Moreno","PH","Venta",-34.6542781,-58.7816789
"202106","GBA","Quilmes",3,145,105,46000,"USD","Venta de Casa de 3 ambientes con local al frente  (27195)","PH","Venta",-34.7098607,-58.2907984
"202106","GBA","Quilmes",3,65,63,85000,"USD","Casa PH Planta Alta 3 Ambientes, Avellaneda y Chacabuco BERNAL","PH","Venta",-34.7137499719,-58.2881878704
"202106","GBA","Quilmes",3,138,128,55000,"USD","Venta de departamento tipo casa de 3 ambientes con cochera, terraza y altillo","PH","Venta",-34.7164104,-58.3124879
"202106","CABA","Comuna 11",3,90,58,109900,"USD","Venta PH 3 Ambientes C/ Terraza Floresta","PH","Venta",-34.623917,-58.481295
"202106","GBA","La Plata",3,136,71,87000,"USD","PH DOS DORMITORIOS Y  JARDIN EN VENTA EN LA PLATA","PH","Venta",-34.9450464114,-57.9589863421
"202106","CABA","Comuna 12",3,121,83,189000,"USD","PH 121m2 con Terraza - Saavedra","PH","Venta",-34.5520485,-58.4844989
"202106","CABA","Comuna 9",3,121,72,149900,"USD","PH 3 ambientes patio terraz quincho PB Barrio Naon","PH","Venta",-34.66067,-58.517487
"202106","CABA","Comuna 1",3,81,54,128500,"USD","VENTA PH 3 AMB C/TERRAZA VERSALLES.IMPECABLE!","PH","Venta",-34.5885627381,-58.3851242065
"202106","GBA","La Matanza",3,73,49,45000,"USD","PH 3 Ambientes","PH","Venta",-34.6863073,-58.5718406
"202106","GBA","San Isidro",3,72,66,250000,"USD","Excelente PH Martinez 3 ambientes patio 46 metros","PH","Venta",-34.4992799805,-58.5240358114
"202106","GBA","San Isidro",3,60,60,170000,"USD","IMPECABLE PH DE 3 AMBIENTES EN MARTINEZ","PH","Venta",-34.4800521,-58.4958996
"202106","GBA","Vicente López",3,69,61,139900,"USD","PH 3 AMBIENTES EN VENTA EN VICENTE LOPEZ CON PATIO","PH","Venta",-34.5349918,-58.4763308
"202106","GBA","Lomas de Zamora",3,92,80,45000,"USD","venta de ph  3 ambiente con patio y lavadero","PH","Venta",-34.7388944,-58.3865755
"202106","GBA","Tres de Febrero",3,47,47,38000,"USD","PH CASA 3 AMBIENTES EN VENTA PABLO PODESTA PATIO","PH","Venta",-34.576533,-58.608077
"202106","GBA","Tres de Febrero",3,68,50,74000,"USD","PH 3 AMBIENTES C/PATIO Y LAVADERO A REFACCIONAR","PH","Venta",-34.5977482,-58.5579808
"202106","CABA","Comuna 7",3,119,74,125000,"USD","VENTA PH 3 AMB C/TERRAZA PROPIA - PQUE CHACABUCO","PH","Venta",-34.6395908,-58.427856
"202106","CABA","Comuna 4",3,90,60,99000,"USD","VENTA PH 3 AMBIENTES 60 MTS CON PATIO Y DEPENDENCI","PH","Venta",-34.630659,-58.397135
"202106","CABA","Comuna 12",3,132,97,196000,"USD","PH 3 Amb Al Frente con Terraza en Villa Pueyrredón","PH","Venta",-34.5863961,-58.5002729
"202106","CABA","Comuna 11",3,68,62,132000,"USD","PH 3 Amb al Frente en Excelente Estado","PH","Venta",-34.5897929,-58.5122033
"202106","GBA","General San Martín",3,100,85,115000,"USD","Venta San Martin ph 3 ambientes  con patio","PH","Venta",-34.5837147595,-58.5423932269
"202106","GBA","Lanús",3,69,66,127000,"USD","Oportunidad casa dúplex a estrenar","Casa","Venta",-34.7268202,-58.3998093
"202106","GBA","Morón",3,75,60,85000,"USD","Casa - El Palomar","Casa","Venta",-34.6299477,-58.6180197
"202106","GBA","Morón",3,110,110,70000,"USD","Venta casa  americana","Casa","Venta",-34.6339996,-58.6271444
"202106","GBA","Morón",3,400,127,84999,"USD","CASA EN VENTA 3 AMBIENTES EN CASTELAR","Casa","Venta",-34.677313,-58.658888
"202106","GBA","Escobar",3,100,80,85000,"USD","VENTA DE DUPLEX EN AYRES DE MASCHWITZ","Casa","Venta",-34.3733815,-58.7447136
"202106","GBA","Quilmes",3,180,113,129000,"USD","VENTA CASA 3 AMBIENTES DON BOSCO","Casa","Venta",-34.7011287,-58.3006527
"202106","GBA","Quilmes",3,125,95,55000,"USD","Venta casa 3 Ambientes  sobre lote 420m2","Casa","Venta",-34.775151,-58.285582
"202106","GBA","Quilmes",3,200,180,290000,"USD","CASA 4 DORMITORIOS  Y JARDIN VENTA QUILMES RES.","Casa","Venta",-34.7191456,-58.2499297
"202106","GBA","La Plata",3,400,400,100000,"USD","Venta particular en estancia chica de una hectarea y media con casa","Casa","Venta",-34.95652,-58.11268
"202106","GBA","Hurlingham",3,84,63,65000,"USD","Venta Duplex 3 ambientes en William Morris","Casa","Venta",-34.5875732,-58.6671965
"202106","GBA","La Matanza",3,168,160,160000,"USD","Casa 3 amb c/quincho garaje 2 autos","Casa","Venta",-34.6895445,-58.4937975
"202106","GBA","San Miguel",3,82,79,160000,"USD","Venta casa 3 ambientes San Miguel. Acepta Permuta","Casa","Venta",-34.5496693,-58.7114109
"202106","GBA","José C. Paz",3,300,73,50000,"USD","VENTA CASA CON PARQUE 3 AMBIENTES","Casa","Venta",-34.5228046,-58.7258252
"202106","GBA","Lomas de Zamora",3,128,125,110000,"USD","CASA a la VENTA en Banfield 3 ambientes","Casa","Venta",-34.7359418,-58.4301237
"202106","CABA","Comuna 11",3,259,200,195000,"USD","VENTA CASA 3 AMBIENTES TIPO LOFT VILLA DEL PARQUE","Casa","Venta",-34.605064,-58.503482
"202106","GBA","Esteban Echeverría",3,74,74,127000,"USD","Casa 3 ambientes en Venta Monte Grande","Casa","Venta",-34.8039158,-58.4740822
"202106","GBA","General San Martín",3,295,200,300000,"USD","Excelente casa 3 ambientes y 1/2 refaccionada por arquitecto","Casa","Venta",-34.5815729,-58.5378309
"202106","GBA","Malvinas Argentinas",3,133,105,200000,"USD","CASA EN VENTA EN RUTA 8 1756 M2","Casa","Venta",-34.4929705,-58.7634352
"202106","GBA","Malvinas Argentinas",3,120,120,75000,"USD","VENTA  CASA A RECICLAR SOBRE 319MTS EXC.UBICACION","Casa","Venta",-34.5023511,-58.6545023
"202106","GBA","Pilar",3,93,77,108290,"USD","ESPECTACULAR 3 AMBIENTES EN CONSTRUCCION!!!","Departamento","Venta",-34.4552614,-58.9040021
"202106","GBA","Pilar",3,72,65,185000,"USD","Venta Departamento 3 ambientes - Pueblo Caamaño","Departamento","Venta",-34.4182632,-58.8437541
"202106","GBA","Tigre",3,93,86,160000,"USD","VENTA DEPTO-NORDELTA-3AMB-BALCON-COCHERA-THE KIRI-","Departamento","Venta",-34.3941211,-58.6446406
"202106","GBA","Tigre",3,60,52,129900,"USD","VENTA DEPARTAMENTO TRES AMBIENTES TIGRE CENTRO","Departamento","Venta",-34.432373,-58.56916
"202106","CABA","Comuna 7",3,64,60,110000,"USD","Departamento 3 ambientes vista abierta parrilla pileta balcon- Flores","Departamento","Venta",-34.6335062,-58.4713266
"202106","CABA","Comuna 7",3,72,65,139900,"USD","Departamento al frente con balcón corrido","Departamento","Venta",-34.6321339,-58.4640925
"202106","GBA","Lanús",3,75,75,120000,"USD","Excelente departamento en hipolito yrigoyen","Departamento","Venta",-34.7094022,-58.3916958
"202106","CABA","Comuna 13",3,67,63,209000,"USD","VENTA DEPTO 3 AMB C/ AMENITIES Y COCHERA - NUÑEZ","Departamento","Venta",-34.5368546,-58.4663937
"202106","CABA","Comuna 13",3,68,56,190000,"USD","Venta-Moderno Departamento c/cochera-Nuñez","Departamento","Venta",-34.5535164,-58.4725242
"202106","CABA","Comuna 13",3,81,55,140000,"USD","Depto-P.H.Nuñez Planta Baja reciclado c/2 patios(sin exp.)a 3c/Av.Cabildo y Estación","Departamento","Venta",-34.5453491,-58.4666171
"202106","CABA","Comuna 13",3,76,68,230000,"USD","Departamento - Nuñez","Departamento","Venta",-34.5500453,-58.454758
"202106","GBA","Vicente López",3,64,58,120000,"USD","VENTA DEPARTAMENTO 3 AMBIENTES EN NUÑEZ","Departamento","Venta",-34.5396675,-58.4758611
"202106","CABA","Comuna 5",3,44,35,73000,"USD","Venta departamento con balcon luminoso  ALMAGRO","Departamento","Venta",-34.605265,-58.426768
"202106","CABA","Comuna 14",3,86,75,374900,"USD","Venta 3 ambientes a estrenar con cochera y baulera.","Departamento","Venta",-34.5806319,-58.4400989
"202106","CABA","Comuna 14",3,65,60,146000,"USD","Departamento Venta 3 AMB Palermo, Las Cañitas","Departamento","Venta",-34.5739,-58.4332601
"202106","CABA","Comuna 14",3,100,90,500000,"USD","Torre Deco Segui 3 ambientes dependencia Cochera","Departamento","Venta",-34.5733814,-58.4216911
"202106","CABA","Comuna 15",3,74,67,192000,"USD","VENTA DPTO 3 AMB C/BALCON Y COCHERA","Departamento","Venta",-34.5942464,-58.441035
"202106","CABA","Comuna 14",3,63,63,169000,"USD","VENTA DEPARTAMENTO 3 AMBIENTES PALERMO CHICO","Departamento","Venta",-34.573855,-58.4219
"202106","CABA","Comuna 4",3,103,90,255000,"USD","DPTO 3 AMB EN VENTA BARRACAS A ESTRENAR!!!!","Departamento","Venta",-34.6397482,-58.3746687
"202106","CABA","Comuna 13",3,79,66,249900,"USD","VENTA DEPARTAMENTO 3 AMB OP- COCHERA BELGRANO","Departamento","Venta",-34.563005,-58.453674
"202106","CABA","Comuna 10",3,59,59,100000,"USD","VENTA DPTO 3 AMB c/COCHERA A RECICLAR - FLORESTA","Departamento","Venta",-34.632485,-58.476187
"202106","GBA","La Plata",3,47,41,60000,"USD","Venta departamento de 1 dormitorio, La Plata.","Departamento","Venta",-34.9304485,-57.957663
"202106","GBA","La Plata",3,79,72,149000,"USD","Departamento de 2 Dormitorios","Departamento","Venta",-34.9229031,-57.9587393
"202106","CABA","Comuna 2",3,52,50,149000,"USD","U$S 149.000 - 3 amb - Recoleta - Av. Córdoba 2600 (EsZ)","Departamento","Venta",-34.5981595417,-58.4040886282
"202106","CABA","Comuna 2",3,65,65,210000,"USD","Departamento - RECOLETA","Departamento","Venta",-34.5917253,-58.3899326
"202106","CABA","Comuna 2",3,72,72,174500,"USD","VENTA DEPARTAMENTO 3 AMBIENTES con BALCON RECOLETA","Departamento","Venta",-34.5898314,-58.3945542
"202106","CABA","Comuna 1",3,103,97,250000,"USD","Recoleta Piso 3ambientes con dependencia","Departamento","Venta",-34.584817669,-58.382806778
"202106","CABA","Comuna 6",3,61,61,95000,"USD","DEPARTAMENTO 3 AMBIENTES EN EN VENTA EN CABALLITO","Departamento","Venta",-34.6194646,-58.4366674
"202106","CABA","Comuna 6",3,57,53,150000,"USD","VENTA 3 AMB C/BALCON Y COCHERA- CABALLITO","Departamento","Venta",-34.617233,-58.448881
"202106","CABA","Comuna 6",3,60,57,160000,"USD","VENTA 3 AMB C/BALCON A ESTRENAR -  CABALLITO","Departamento","Venta",-34.610703,-58.442099
"202106","CABA","Comuna 6",3,51,48,89900,"USD","VENTA DEPARTAMENTO 3 AMBIENTES CABALLITO","Departamento","Venta",-34.610015,-58.441236
"202106","CABA","Comuna 5",3,107,74,198000,"USD","Departamento - Caballito","Departamento","Venta",-34.6214412,-58.4250643
"202106","CABA","Comuna 3",3,70,60,106000,"USD","3 amb c/ doble balcón y cochera opcional - Oportunidad!","Departamento","Venta",-34.6170515,-58.3947205
"202106","CABA","Comuna 13",3,59,53,185000,"USD","3 ambientes, lindo balcón, mucha luz!","Departamento","Venta",-34.5715618,-58.4468478
"202106","CABA","Comuna 13",3,68,63,235000,"USD","Loft con terraza - Colegiales","Departamento","Venta",-34.573677,-58.4550049
"202106","GBA","La Matanza",3,65,54,94000,"USD","Departamento VENTA 3 AMBIENTES + PATIO","Departamento","Venta",-34.6727774,-58.5687911
"202106","GBA","La Matanza",3,64,64,85000,"USD","Departamento - Villa Luzuriaga","Departamento","Venta",-34.6665021,-58.5844805
"202106","GBA","San Isidro",3,109,109,260000,"USD","Muy lindo Departamento - Altos De La Merced- San Isidro - Venta","Departamento","Venta",-34.4717873,-58.5571055
"202106","GBA","San Miguel",3,70,70,110000,"USD","Venta  - Departamento 3 Ambientes - Bella Vista","Departamento","Venta",-34.5566309,-58.6820056
"202106","CABA","Comuna 15",3,42,40,89000,"USD","VENTA 3 AMB C/BALCON - VILLA CRESPO","Departamento","Venta",-34.60451,-58.4545019
"202106","CABA","Comuna 15",3,50,47,110000,"USD","Departamento 3 Ambientes Al Frente","Departamento","Venta",-34.593674639,-58.4452175767
"202106","CABA","Comuna 15",3,55,55,94900,"USD","Venta departamento 3 ambientes en Villa Crespo","Departamento","Venta",-34.6033614,-58.4372446
"202106","CABA","Comuna 15",3,59,56,180000,"USD","Departamento 3 ambientes cochera balcon seguridad 24hs- Villa Crespo","Departamento","Venta",-34.5998784,-58.4447761
"202106","CABA","Comuna 15",3,55,51,88000,"USD","VENTA DPTO 2/3 AMB C/BALCON - VILLA CRESPO","Departamento","Venta",-34.6045392144,-58.4548509121
"202106","CABA","Comuna 8",3,60,56,69000,"USD","venta departamento 3 ambientes villa lugano","Departamento","Venta",-34.6617555,-58.4682168
"202106","CABA","Comuna 1",3,127,116,680000,"USD","Departamento - Puerto Madero","Departamento","Venta",-34.6028791,-58.3637194
"202106","CABA","Comuna 12",3,94,94,257000,"USD","3 Amb c/Terraza y Vista Abierta - Torre Miró V. Urquiza","Departamento","Venta",-34.5715974,-58.4861508
"202106","CABA","Comuna 15",3,62,59,189000,"USD","Departamento 3 ambientes con cochera muy luminoso","Departamento","Venta",-34.580613,-58.475032
"202106","GBA","Vicente López",3,102,84,450000,"USD","VENTA DEPTO DIVINO EN COMPLEJO AL RIO","Departamento","Venta",-34.533193892,-58.4650827274
"202106","GBA","Lomas de Zamora",3,62,58,125000,"USD","Venta Departamento 3 ambientes, Banfield","Departamento","Venta",-34.7421245,-58.3938196
"202106","GBA","Lomas de Zamora",3,80,72,249000,"USD","Departamento tres ambientes Lomas de Zamora","Departamento","Venta",-34.7651393,-58.4049449
"202106","CABA","Comuna 11",3,64,60,168000,"USD","Departamento 3 Amb a Estrenar en el Complejo Fresias Garden","Departamento","Venta",-34.6143447637,-58.4763476032
"202106","CABA","Comuna 11",3,56,50,129000,"USD","3 amb. en Planta Baja con Patio","Departamento","Venta",-34.6090968,-58.5081664
"202106","CABA","Comuna 11",3,71,64,139000,"USD","Departamentos 3 Amb a Estrenar en Villa del Parque","Departamento","Venta",-34.6137105,-58.4959959
"202106","CABA","Comuna 11",3,59,56,130000,"USD","Departamento 3 amb con balcón en pleno Villa del Parque","Departamento","Venta",-34.6008598184,-58.4964267047
"202106","CABA","Comuna 11",3,91,80,229000,"USD","VENTA 3 AMBIENTES A ESTRENAR-VILLA DEL PARQUE","Departamento","Venta",-34.607761,-58.499961
"202106","CABA","Comuna 11",3,70,66,159500,"USD","Excelente depto 3 amb con balcón al frente","Departamento","Venta",-34.6018578,-58.4898411
"202106","GBA","General San Martín",3,80,70,110000,"USD","DEPARTAMENTO 3 AMBIENTES","Departamento","Venta",-34.5439738,-58.583775
"202106","GBA","Lanús",4,90,80,49000,"USD","Oportunidad - PH a reciclar - Centro Valentin Alsina","PH","Venta",-34.6753516,-58.4018326
"202106","GBA","Lanús",4,126,90,130000,"USD","AMPLIO TRIPLEX 4 AMB. C/COCHERA PATIO Y PARRILLA","PH","Venta",-34.6891957,-58.3991009
"202106","CABA","Comuna 14",4,58,50,119000,"USD","VENTA PH 4 AMB C/TERRAZA - PALERMO","PH","Venta",-34.595323,-58.424809
"202106","CABA","Comuna 3",4,80,46,90000,"USD","PH 4 AMBIENTES CONGRESO ESTILO ESPAÑOL OPORTUNIDAD","PH","Venta",-34.608098,-58.393739
"202106","GBA","La Plata",4,100,100,87000,"USD","PH de 3 dormitorios 1 baño en venta 105mts2 totales- La Plata","PH","Venta",-34.9446304336,-57.9485016894
"202106","CABA","Comuna 15",4,148,98,170000,"USD","VENTA - PH - 4 AMB. - A REFACCIONAR - PATERNAL","PH","Venta",-34.5943112,-58.4663454
"202106","CABA","Comuna 6",4,160,100,209000,"USD","PH con Terraza y Parrilla en lo Mejor de Caballito","PH","Venta",-34.6267853,-58.4391118
"202106","CABA","Comuna 10",4,94,74,143000,"USD","PH 4 Amb con 2 Patios en Versalles","PH","Venta",-34.6301816,-58.5120703
"202106","CABA","Comuna 11",4,116,106,258000,"USD","PH 4 Ambientes a Estrenar con Patio Al Frente","PH","Venta",-34.6093,-58.5226128
"202106","CABA","Comuna 3",4,139,82,122000,"USD","PH 4 AMB VENTA SAN CRISTOBAL TERRAZA Y  PARILLA","PH","Venta",-34.625901,-58.394454
"202106","GBA","Vicente López",4,159,114,235000,"USD","VENTA PH 4 AMB C/PATIO Y BALCON – LA LUCILA","PH","Venta",-34.5019922,-58.4926293
"202106","GBA","Vicente López",4,138,120,198000,"USD","VENTA DE PH EN LA LUCILA 4 AMB BALCON GARAGE","PH","Venta",-34.499376,-58.4906677
"202106","GBA","Tres de Febrero",4,101,76,75000,"USD","PH 4 AMB AL FRENTE 100M2 ACEPTA PERMUTA","PH","Venta",-34.5635364668,-58.6167892814
"202106","CABA","Comuna 7",4,118,100,160000,"USD","Departamento - Parque Chacabuco","PH","Venta",-34.632657,-58.4281025
"202106","CABA","Comuna 11",4,243,120,385000,"USD","PH 4 amb con amplia terraza propia en pleno Villa del Parque","PH","Venta",-34.6037211,-58.4954594
"202106","CABA","Comuna 11",4,105,80,175000,"USD","PH 4 Amb con 2 Patios en la mejor zona de Villa del Parque","PH","Venta",-34.6041592878,-58.4941714106
"202106","GBA","Pilar",4,154,124,165000,"USD","Venta de Casa 4 amb. en Barrio San Ramiro","Casa","Venta",-34.3826958,-58.8596553
"202106","GBA","Pilar",4,123,83,124000,"USD","CASA 4 AMB EL TEJAR BARRIO CERRADO PILAR","Casa","Venta",-34.463883,-58.7452436
"202106","GBA","Pilar",4,188,188,290000,"USD","Casa en venta en Los Pilares Pilar Buenos Aires","Casa","Venta",-34.4091757,-58.8348921
"202106","GBA","Pilar",4,154,122,165000,"USD","Venta de Casa 4 ambientes en B° San Ramiro","Casa","Venta",-34.3826958,-58.8596553
"202106","GBA","Tigre",4,248,194,180000,"USD","CASA DE 4 AMBIENTES, VENTA EN EL TALAR DE PACHECO","Casa","Venta",-34.4483348,-58.608766
"202106","GBA","Tigre",4,161,128,254000,"USD","Excelente Triplex en Tigre Residencial","Casa","Venta",-34.4241135105,-58.5879411614
"202106","GBA","Ezeiza",4,263,213,450000,"USD","Casa - Terralagos","Casa","Venta",-34.9065277,-58.5166754
"202106","GBA","Morón",4,167,167,220000,"USD","VENTA CASA CASTELAR LOTE DE 487 METROS","Casa","Venta",-34.6523759,-58.6361213
"202106","GBA","Escobar",4,160,140,130000,"USD","Casa - San Sebastián","Casa","Venta",-34.3284498,-58.8591473
"202106","GBA","Escobar",4,312,292,420000,"USD","VENTA CASA Y LOCAL TERRENO CENTRO ESCOBAR","Casa","Venta",-34.3515499,-58.7939631
"202106","GBA","Escobar",4,160,140,140000,"USD","Casa - San Sebastián","Casa","Venta",-34.3284498,-58.8591473
"202106","GBA","Quilmes",4,238,100,120000,"USD","Casa - Quilmes Oeste","Casa","Venta",-34.7407237,-58.2831011
